1100000000,서울특별시,126.9396081178512,37.564481088856574
1111000000,서울특별시 종로구,126.96675153849768,37.599084277105355
1111010100,서울특별시 종로구 청운동,126.96977025492562,37.58904296175401
1111010200,서울특별시 종로구 신교동,126.96801672266544,37.58443602704764
1111010300,서울특별시 종로구 궁정동,126.97305148594376,37.584891895546896
1111010400,서울특별시 종로구 효자동,126.97193351600912,37.58271270497787
1111010500,서울특별시 종로구 창성동,126.97239985427314,37.58057208541979
1111010600,서울특별시 종로구 통의동,126.97288210727498,37.57799065628209
1111010700,서울특별시 종로구 적선동,126.97377578544712,37.575279135452696
1111010800,서울특별시 종로구 통인동,126.9702929804555,37.57981103106651
1111010900,서울특별시 종로구 누상동,126.96339981943767,37.5802292415993
1111011000,서울특별시 종로구 누하동,126.96860166426251,37.57935661985107
1111011100,서울특별시 종로구 옥인동,126.96231568314938,37.58355384476569
1111011200,서울특별시 종로구 체부동,126.97090121983574,37.57785969146211
1111011300,서울특별시 종로구 필운동,126.96898936069847,37.576873057005116
1111011400,서울특별시 종로구 내자동,126.97159991788931,37.575314097954724
1111011500,서울특별시 종로구 사직동,126.97046087314476,37.57382240454956
1111011600,서울특별시 종로구 도렴동,126.97462785797416,37.57268642494252
1111011700,서울특별시 종로구 당주동,126.97376621612626,37.57158516841788
1111011800,서울특별시 종로구 내수동,126.97202436650015,37.573367951641735
1111011900,서울특별시 종로구 세종로,126.9768616909774,37.5794865314244
1111012000,서울특별시 종로구 신문로1가,126.97411684927093,37.57037237601094
1111012100,서울특별시 종로구 신문로2가,126.96911115851944,37.57102505329783
1111012200,서울특별시 종로구 청진동,126.98017059013401,37.57154951217822
1111012300,서울특별시 종로구 서린동,126.98033164240624,37.56947793204822
1111012400,서울특별시 종로구 수송동,126.98031785313756,37.57385390619524
1111012500,서울특별시 종로구 중학동,126.97970394971466,37.57519407211092
1111012600,서울특별시 종로구 종로1가,126.97803457708163,37.57071453142754
1111012700,서울특별시 종로구 공평동,126.98321187384103,37.571310821587275
1111012800,서울특별시 종로구 관훈동,126.98494156699988,37.574150092348646
1111012900,서울특별시 종로구 견지동,126.98322080413493,37.573725745552544
1111013000,서울특별시 종로구 와룡동,126.99277978045345,37.58091545628331
1111013100,서울특별시 종로구 권농동,126.99128539995242,37.57608967389887
1111013200,서울특별시 종로구 운니동,126.98827505619187,37.576343498330644
1111013300,서울특별시 종로구 익선동,126.98967501798055,37.57424342826418
1111013400,서울특별시 종로구 경운동,126.9861920860611,37.575243202589284
1111013500,서울특별시 종로구 관철동,126.98577377822585,37.56921682029538
1111013600,서울특별시 종로구 인사동,126.98588037388625,37.57206366655605
1111013700,서울특별시 종로구 낙원동,126.98859594123769,37.57254199391404
1111013800,서울특별시 종로구 종로2가,126.988385166754,37.57077033389208
1111013900,서울특별시 종로구 팔판동,126.98098917208394,37.5827749200438
1111014000,서울특별시 종로구 삼청동,126.9825361355435,37.586857502580635
1111014100,서울특별시 종로구 안국동,126.9835236468677,37.57747048312685
1111014200,서울특별시 종로구 소격동,126.98109049026064,37.57976181760924
1111014300,서울특별시 종로구 화동,126.9825450488569,37.58072210314892
1111014400,서울특별시 종로구 사간동,126.98030234289301,37.57722632231697
1111014500,서울특별시 종로구 송현동,126.9817492048541,37.577033831852496
1111014600,서울특별시 종로구 가회동,126.98635181397881,37.58373051523123
1111014700,서울특별시 종로구 재동,126.98533322995031,37.57815667010138
1111014800,서울특별시 종로구 계동,126.98700556095115,37.58290646928088
1111014900,서울특별시 종로구 원서동,126.98825677953269,37.58414346897537
1111015000,서울특별시 종로구 훈정동,126.99429891865003,37.57421795092246
1111015100,서울특별시 종로구 묘동,126.99168408769937,37.57254886660301
1111015200,서울특별시 종로구 봉익동,126.99288763632457,37.57238472065307
1111015300,서울특별시 종로구 돈의동,126.9904598123927,37.572008926715064
1111015400,서울특별시 종로구 장사동,126.99408787810516,37.569232519636195
1111015500,서울특별시 종로구 관수동,126.99043037999299,37.56905476139574
1111015600,서울특별시 종로구 종로3가,126.99234961580909,37.57038300628197
1111015700,서울특별시 종로구 인의동,126.99782504788807,37.57254836472876
1111015800,서울특별시 종로구 예지동,126.99862308234475,37.56950292741686
1111015900,서울특별시 종로구 원남동,126.99755239756527,37.57548563073834
1111016000,서울특별시 종로구 연지동,126.99994630288145,37.57376578033712
1111016100,서울특별시 종로구 종로4가,126.99783375082178,37.570684416347426
1111016200,서울특별시 종로구 효제동,127.00320055745597,37.57335745481414
1111016300,서울특별시 종로구 종로5가,127.00347684502927,37.570736853094736
1111016400,서울특별시 종로구 종로6가,127.00745928831272,37.57223233672807
1111016500,서울특별시 종로구 이화동,127.00249399249734,37.580308844965955
1111016600,서울특별시 종로구 연건동,126.99947391340005,37.578521316319495
1111016700,서울특별시 종로구 충신동,127.00595927050962,37.5747723444196
1111016800,서울특별시 종로구 동숭동,127.00477035062589,37.58161275386782
1111016900,서울특별시 종로구 혜화동,126.99975488039881,37.58677334661925
1111017000,서울특별시 종로구 명륜1가,126.99768659121759,37.58895044261281
1111017100,서울특별시 종로구 명륜2가,126.99888457117528,37.584636753926205
1111017200,서울특별시 종로구 명륜4가,126.999701763489,37.582368795681184
1111017300,서울특별시 종로구 명륜3가,126.99496666646029,37.58730451045236
1111017400,서울특별시 종로구 창신동,127.0119928120192,37.57599731374138
1111017500,서울특별시 종로구 숭인동,127.01935304037755,37.5766768132432
1111017600,서울특별시 종로구 교남동,126.96338857590281,37.571652322064566
1111017700,서울특별시 종로구 평동,126.96709781917467,37.5676948747759
